DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,6,1,7,2,41,0,2,2,0,15146.905113297404,3.9,590.7292994185988,484.700963625517,3.2,177,196,271,391,57,126.73401534526855,125.42066420664207,641.0742915738663,2.1651785714285716,374.52901785714283,0.2534246575342466,0,0,740.3405757700949,0,158,121,106,63,0,0,0,58.0,61.666666666666664,0,0,0,694.3291139240506,1055.98347107438,1425.867924528302,1805.2698412698412,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,0,0,0,3,3,2,40,2,5,5,0,15253.467810677292,3.9,594.8852446164144,488.1109699416734,3.2,182,199,270,396,56,126.13383838383838,125.84814814814816,640.6270799793086,2.1570796460176993,374.7278761061947,0.6824324324324325,0,0,740.3405757700949,1,162,121,105,64,0,0,0,58.0,61.666666666666664,0,0,0,695.0,1055.98347107438,1425.5428571428572,1805.890625,0,0,0,0,0,0,0,0,0,0
,0,21,0,0,0,0,1,0,0,0,4,4,2,37,2,0,0,0,15228.152534963785,3.9,593.8979488635877,487.3008811188412,3.2,182,195,270,394,58,126.22335025380711,126.84814814814816,640.8173754812277,2.1570796460176993,374.7278761061947,2.066225165562914,0,0,740.5612955065413,2,162,121,105,64,0,0,0,58.0,61.666666666666664,0,0,0,695.0,1055.98347107438,1425.5428571428572,1805.890625,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,2,1,34,2,17,23,0,15203.080682070737,3.900000000000001,592.9201466007588,486.49858182626366,3.2000000000000006,205,221,270,414,61,118.8695652173913,127.84814814814816,639.6999336670289,2.1010526315789475,375.61263157894734,2.3642384105960264,0,0,740.6157030753088,3,185,121,105,64,0,0,0,58.0,61.666666666666664,0,0,0,694.8054054054054,1055.98347107438,1425.5428571428572,1805.890625,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,7,0,0,0,2,5,4,33,2,2,3,0,15528.003665914805,3.9,605.5921429706774,496.89611730927373,3.2,208,222,268,416,60,118.59615384615384,127.73134328358209,639.8555292117991,2.1029411764705883,375.6701680672269,2.810457516339869,0,0,740.6795333177022,4,186,120,105,65,0,0,0,58.0,61.666666666666664,0,0,0,694.8494623655914,1055.8916666666667,1424.6571428571428,1807.4153846153847,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,3,1,31,2,0,0,0,15643.095486746011,3.9,610.0807239830945,500.57905557587236,3.2,208,222,268,414,62,118.7584541062802,128.73134328358208,640.0125677325733,2.1029411764705883,375.6701680672269,2.9285714285714284,0,0,740.6795333177022,5,186,120,105,65,0,0,0,58.0,61.666666666666664,0,0,0,694.8494623655914,1055.8916666666667,1424.6571428571428,1807.4153846153847,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,1,7,4,30,2,0,0,0,15648.121592743513,3.8999999999999995,610.276742116997,500.73989096779246,3.2,208,218,268,412,64,118.94174757281553,129.73134328358208,640.1740315692359,2.1029411764705883,375.6701680672269,3.227272727272727,0,0,740.6795333177022,6,186,120,105,65,0,0,0,58.0,61.666666666666664,0,0,0,694.8494623655914,1055.8916666666667,1424.6571428571428,1807.4153846153847,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,3,0,3,4,2,30,2,0,1,0,15668.166158980674,3.8999999999999995,611.0584802002462,501.38131708738155,3.2,209,216,267,413,63,119.65375302663438,130.1685393258427,640.3231325002179,2.1050420168067228,375.55252100840335,3.487012987012987,0,0,740.7504328489894,7,186,120,104,66,0,0,0,58.0,61.666666666666664,0,0,0,694.8494623655914,1055.8916666666667,1424.3653846153845,1807.409090909091,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,6,3,1,0,0,1,5,29,2,0,2,0,15772.77694982595,3.9,615.138301043212,504.7288623944304,3.2,211,215,266,415,62,120.07710843373494,130.6203007518797,640.1702087324734,2.1048218029350103,375.60587002096435,3.487012987012987,0,0,740.8446006644174,8,187,120,103,67,0,0,0,58.0,61.666666666666664,0,0,0,695.0267379679144,1055.8916666666667,1424.5922330097087,1806.8358208955224,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,1,3,0,1,5,0,29,2,4,7,0,15779.040956166622,3.900000000000001,615.3825972904983,504.92931059733195,3.2,218,221,265,421,62,118.61757719714964,131.04150943396226,639.7228223208531,2.093167701863354,375.7453416149068,3.6193548387096772,0,0,740.9466602394492,9,192,121,103,67,0,0,0,58.0,61.666666666666664,0,0,0,695.9583333333334,1055.7851239669421,1424.5922330097087,1806.8358208955224,0,0,0,0,0,0,0,0,0,0
