DISCLAIMER,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.dm (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.CP (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ADF (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NDF (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.lignin (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ash (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.phosphorus (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.potassium (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.N (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.as_fed (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.EE (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.starch (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.TDN (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.DE (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.calcium (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat (g),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat_percentage (percent),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf (kg),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf_percent (percent of DM),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ME (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_maintenance_and_activity (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_lactation (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_growth (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.metabolizable_protein (g),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
"Under construction, use the results with caution.",29.780238999999842,3.9769104672229836,6.457045830046986,9.938123849437028,1.059558429523005,3.471929739050978,0.1106954235131998,0.45935690831000336,0.6363056747556773,73.47077526769051,0.998663495365993,6.589081237866,19.152975284299885,83.37522981800048,0.2995018660250023,998.663495365993,3.353443521275965,9.528783105120047,31.99700010842793,87.41052662689548,0.0,57.69094757375108,0.0,2587.641259764579,0,642.15606,6141.47508,882.96429,2783.79036,481.61685,682.29057,11614.29321,1364.581139999995
,30.300643000000075,4.04979219561801,6.551537281382022,10.08809464896199,1.0738680304780102,3.5215231737459645,0.11340089963119904,0.46810437521000214,0.6479667512988816,74.89008636088039,1.024565313936008,6.6970947073259675,19.51162743989994,84.9444451259994,0.3023877842999971,1024.5653139360081,3.381331920698863,9.669339098169987,31.911333030688365,79.34186197710031,0.0,52.36562890488616,0.0,2636.485984256967,1,650.38883,6220.21194,894.284345,2819.47998,487.791425,691.037885,11763.194405,1382.075769999995
,30.725905999999775,4.0959682695260495,6.6648110513739605,10.262618756523901,1.0923794937460094,3.571546609071969,0.11395024500299951,0.4732468398399956,0.655354923124168,75.85629426842677,1.030142912532013,6.812037971792042,19.76800707900006,86.04453446499978,0.30770002070100005,1030.142912532013,3.3526852309319066,9.841981522530059,32.031542121264486,80.73403760229712,0.0,53.284464817516074,0.0,2666.1871203309706,2,648.7422760000001,6204.464568,892.020334,2812.342056,486.55651,689.288422,11733.414166,1378.576843999995
,28.758284999999898,3.9754860123800295,6.106087712959965,9.403855580199915,1.0011516569300047,3.324438906679976,0.11117253535440066,0.45051787241999575,0.6360777619808048,70.93429946275933,0.9960561785899937,6.261391767190033,18.627840652399918,81.23669907,0.2812640792019984,996.0561785899937,3.463545126526138,8.965198686849934,31.174316155674674,75.90904937760867,0.0,50.09997258922173,0.0,2592.400286309453,3,686.613018,6566.654124000001,944.092587,2976.514308,514.959555,729.526071,12418.359663,1459.0521419999945
,28.11534000000017,3.7586008253990193,6.077270773210952,9.357807697340922,0.9961351958290107,3.2674989493129947,0.10530862161600074,0.4344625121100018,0.6013761320638431,69.4959866305108,0.9514015792079952,6.212361576328019,18.105880982299883,78.82581618900024,0.2804909506349976,951.4015792079952,3.3839234354199146,8.968922358849907,31.900458464488967,73.68853821534097,0.0,48.634435222125035,0.0,2440.9806019338916,4,688.259572,6582.401496,946.356598,2983.652232,516.19447,731.275534,12448.139902,1462.5510679999945
,27.684848999999875,3.705253455591969,5.998885438238012,9.227929476287962,0.9857346654019953,3.238939398863982,0.1032294738315998,0.4278403930800021,0.592840552894715,68.24906261439153,0.9290283077639989,6.109930626374045,17.798823390799956,77.48966969599942,0.27977977311299845,929.0283077639989,3.35572828215174,8.84540319554992,31.95033931935103,72.72924946015416,0.0,48.00130464370181,0.0,2404.435272303591,5,696.492342,6661.138356,957.676653,3019.341852,522.369045,740.022849,12597.041097000001,1480.0456979999944
,26.6333140000001,3.599464079818007,5.754637583781958,8.830653415741933,0.95141242413801,3.164279190305997,0.10068990756240022,0.41503355742000225,0.5759142527708812,65.43349487130861,0.8964485258160083,5.811394113035966,17.09490190420001,74.4645541639993,0.27493642793199985,896.4485258160083,3.3658917768025596,8.454150755600034,31.742766805512833,69.7521015558441,0.0,46.036387026857184,0.0,2333.365689737856,6,698.138896,6676.885728,959.940664,3026.479776,523.60396,741.7723119999999,12626.821336,1483.5446239999944
,26.809062000000146,3.6019703850349787,5.8025800263749625,8.91736539660497,0.9557947730650052,3.1557563223750336,0.10051451912280024,0.41567867749000453,0.5763152616055967,66.00104725732574,0.9007182971599973,5.890152907019953,17.22465864429984,75.00571071000012,0.2732345154509977,900.7182971599973,3.3597531206425364,8.543549605510062,31.86814072610976,70.45938795856837,0.0,46.50319605265516,0.0,2335.5072932942016,7,696.492342,6661.138356,957.676653,3019.341852,522.369045,740.022849,12597.041097000001,1480.0456979999944
,27.523194999999873,3.67784516605298,5.95246542807701,9.165647502456979,0.975669866723008,3.198771538781022,0.10293479641139919,0.4250986736599975,0.5884552265684768,68.01961755865784,0.9300471466160039,6.084654782026031,17.721935448999883,77.15186703799958,0.2747433447799995,930.0471466160038,3.379139473509555,8.785550258290073,31.920531966910502,72.59763176500755,0.0,47.91443696490493,0.0,2386.898282552996,8,701.432004,6708.380472,964.468686,3040.755624,526.07379,745.271238,12686.381813999998,1490.5424759999944
,27.70409599999995,3.7211134664480054,5.953397349152044,9.16689542761197,0.9759216954880077,3.2187219798859905,0.10547793795639933,0.43044893135999795,0.5953781546316809,68.61866874378762,0.9519242458159909,6.0871248461759775,17.869690069000114,77.82388908299997,0.274635837052002,951.9242458159908,3.4360415362984327,8.777144108400055,31.6817560421393,73.12422359259057,0.0,48.26198757110973,0.0,2416.4893418216093,9,708.01822,6771.36996,973.52473,3069.30732,531.01345,752.26909,12805.50277,1504.5381799999943
