DISCLAIMER,EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.202 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.50 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.110 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.95 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.104 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.44 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.302 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.51 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.66 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.purchased_feed_emissions.167 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.202 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.50 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.110 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.95 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.104 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.44 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.302 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.51 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.66 (kg CO2 / kg DM),EmissionsEstimator.calculate_purchased_feed_emissions.land_use_change_emissions.167 (kg CO2 / kg DM),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.direct_n2o_nitrogen_emissions_for_feed_50 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.ammonia_nitrogen_emissions_for_feed_50 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.nitrogen_fertilizer_applied_for_feed_50 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.phosphorus_fertilizer_applied_for_feed_50 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.potassium_fertilizer_applied_for_feed_50 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.manure_nitrogen_applied_for_feed_50 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.direct_n2o_nitrogen_emissions_for_feed_51 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.ammonia_nitrogen_emissions_for_feed_51 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.nitrogen_fertilizer_applied_for_feed_51 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.phosphorus_fertilizer_applied_for_feed_51 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.potassium_fertilizer_applied_for_feed_51 (kg),EmissionsEstimator._report_daily_farmgrown_feed_fed_emissions_and_resources.manure_nitrogen_applied_for_feed_51 (kg)
"Under construction, use the results with caution.",95.35499999999999,593.898308558672,6333.325817485375,252.09256683801465,252.09256683801465,334.355007622208,899.5249886183464,2005.4803766290386,915.8794306699217,494.4234734998074,0.0,66.1232650108421,5782.967767548295,0.0,0.0,36.48802478496401,171.9864574762008,223.28554991125174,28.85936712375586,49.509103769692594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,95.35499999999999,593.1315382475364,6344.769883269737,251.65232696329196,251.65232696329196,335.04446645834713,898.0887947442537,2010.6358531756428,918.2338765071195,495.6944849998069,0.0,66.03789457661959,5793.417358405906,0.0,0.0,36.56326514484426,171.71186155081844,223.85954875421126,28.93355572818711,49.636376530026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,97.8,583.8198316016266,6379.894677808056,247.22434394054602,247.22434394054602,337.6489918661514,882.8466590817586,2036.4132359086639,930.0061056931082,502.04954249980443,0.0,65.00115068060649,5825.489852465197,0.0,0.0,36.84749593387557,168.79761130748648,226.72954296900883,29.304498750343356,50.272740331693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,95.35499999999999,627.7492531908579,6462.518081681027,268.0384225750038,268.0384225750038,340.2858847273072,954.5727163876422,2031.2577593620597,927.6516598559105,500.77853099980496,0.0,69.89215094724689,5900.933386433299,0.0,0.0,37.135258969809705,182.5114165500975,226.1555441260493,29.230310145912107,50.145467571359596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,117.35999999999999,585.2442033265836,6629.056293224141,247.6748175254764,247.6748175254764,352.46793437653895,884.6349317244786,2149.8337199339567,981.8039141114584,530.0117954997936,0.0,65.1597369363442,6052.999636800529,0.0,0.0,38.464681049335056,169.13952362867215,239.3575175141182,30.936648047830833,53.0727410590278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,119.80499999999999,583.3818619974015,6636.081252131805,246.78922092092722,246.78922092092722,352.9888394580998,881.5865045919795,2154.9891964805606,984.1583599486562,531.282806999793,0.0,64.95238815714157,6059.414135612386,0.0,0.0,38.52152720714132,168.55667358000574,239.9315163570777,31.01083665226208,53.200013819361196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,122.24999999999999,578.1236387167663,6683.918317510062,244.1375479623835,244.1375479623835,356.0663471108851,872.6172625787962,2180.7665792135817,995.930589134645,537.6378644997906,0.0,64.36694973029131,6103.094220160192,0.0,0.0,38.85737435448725,166.84178163190822,242.8015105718753,31.381779674418325,53.8363776210282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,119.80499999999999,579.2192097348127,6699.236440380967,244.58290469221004,244.58290469221004,356.89168068284874,874.2294958372024,2185.922055760186,998.2850349718427,538.9088759997901,0.0,64.48892807527142,6117.081217414813,0.0,0.0,38.94744266853416,167.15003575519222,243.3755094148348,31.455968278849575,53.9636503813616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,117.35999999999999,582.1771220820409,6696.630588350003,245.91385802658573,245.91385802658573,356.53932935586613,878.8901562281077,2180.7665792135817,995.930589134645,537.6378644997906,0.0,64.81825519945414,6114.7018106487085,0.0,0.0,38.908990712801874,168.04113992714264,242.8015105718753,31.381779674418325,53.8363776210282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,124.695,576.590098094495,6717.705465072992,243.25706821293815,243.25706821293815,358.10204460054865,869.7448748306107,2196.2330088533945,1002.9939266462383,541.4508989997892,0.0,64.19620886184629,6133.945307084283,0.0,0.0,39.07952918622066,166.29258978114348,244.52350710075382,31.604345487712074,54.2181959020284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
