DISCLAIMER,AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.dm (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.CP (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ADF (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NDF (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.lignin (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ash (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.phosphorus (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.potassium (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.N (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.as_fed (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.EE (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.starch (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.TDN (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.DE (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.calcium (kg/animal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat (g),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.fat_percentage (percent),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf (kg),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.forage_ndf_percent (percent of DM),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.ME (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_maintenance_and_activity (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_lactation (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.NE_growth (Mcal),AnimalModuleReporter.report_nutrient_amounts.ration_nutrient_amount_for_LAC_COW_PEN_3.metabolizable_protein (g),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.44 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.51 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.66 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.110 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.167 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.301 (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.dry_matter_intake_total (kg),AnimalModuleReporter.report_daily_ration_per_pen.ration_daily_feed_totals_for_pen_3_LAC_COW.byproducts_total (kg)
"Under construction, use the results with caution.",26.214556999999925,3.9907191218060185,4.937152912594001,7.645744170244022,0.8226053620260029,2.9845067855719853,0.11535300407859955,0.4220970914699961,0.6385150594889629,62.70064457355963,1.0059135933320067,5.8572950149020215,17.54232997429993,76.51168934100052,0.24354349220900146,1005.9135933320067,3.837232852464414,7.014777512380044,26.75909233324089,80.0845759155761,0.0,52.855820104280205,0.0,2581.10190718733,0,989.916308,4480.332007,1361.742347,2071.776267,742.84218,550.853564,10197.462673000002,2104.5845270000077
,26.473128999999975,4.005940701460025,5.001992676260009,7.757048545920035,0.8300573266000081,2.98858603036001,0.11563573645680082,0.4243382983900029,0.640950512233604,63.47755368506843,1.0138020741600102,5.947677531649959,17.723606577300185,77.28092864000047,0.2429392064639987,1013.8020741600102,3.8295513694660395,7.127578429250064,26.92382313118359,71.2669253541977,0.0,47.03617073377052,0.0,2598.898958352206,1,995.005852,4503.367133000001,1368.743593,2082.428073,746.66142,553.685716,10249.891787,2115.4050130000073
,26.828079999999872,4.070653826350975,5.0625506987189635,7.845758859468914,0.8417071190909978,3.040845762357016,0.11753045295760067,0.43085776283999855,0.6513046122161561,64.24621130831198,1.0278057296019947,6.013229054131939,17.95629591600008,78.3047507769999,0.24770648578500168,1027.8057296019947,3.831081946982414,7.204336569409967,26.853716588775644,72.6983783824287,0.0,47.98092973240295,0.0,2636.9075668153364,2,997.550624,4514.884696,1372.244216,2087.753976,748.57104,555.1017919999999,10276.106344,2120.815256000007
,26.037865000000124,4.018712609210983,4.863720745569022,7.508290209118975,0.8176741176109947,3.019469172957012,0.11670472485019906,0.4238103669900028,0.6429940174737573,61.959507281883916,1.0058613357319937,5.740963248561951,17.41020255550011,75.98625048900017,0.2481674628850012,1005.8613357319937,3.8630714758371663,6.86399848956993,26.3616025721383,70.237201335759,0.0,46.35655288160099,0.0,2577.433006839789,3,1050.990836,4756.753519000001,1445.757299,2199.597939,788.6730600000001,584.839388,10826.612041,2234.430359000003
,24.34307799999991,3.8343485007349667,4.406196293615027,6.798192013814977,0.7462305962050053,2.927768784065002,0.1139970411086011,0.3991515402900039,0.6134957601175947,57.36801453687417,0.9571235299599883,5.318049956480043,16.297405911300107,71.17191572099937,0.24603359252600052,957.1235299599883,3.931809814518903,6.152637583340029,25.27469033842003,65.3725602247868,0.0,43.14588974835926,0.0,2437.422893649858,4,1053.535608,4768.271082,1449.257922,2204.923842,790.5826800000001,586.255464,10852.826598,2239.840602000003
,23.693771999999985,3.7433883510109895,4.215530253638968,6.521953023689053,0.7117977303510041,2.8820396531470123,0.11284933911039902,0.38676827579999695,0.5989421361617583,55.68727793135651,0.9385631597020102,5.205562011892003,15.890523465000065,69.38306835800078,0.2447603776729991,938.5631597020102,3.9612230576963885,5.87580807142999,24.79895590887763,63.86215857311095,0.0,42.149024658253225,0.0,2379.8711006974077,5,1061.169924,4802.823771,1459.759791,2220.901551,796.31154,590.503692,10931.470269000001,2256.0713310000024
,23.28888399999978,3.675034429242018,4.1364468223580255,6.405162422017974,0.6972682276820019,2.831711138434002,0.11098069987160074,0.3793717250800031,0.5880055086787229,54.74769847331126,0.9228697166240055,5.129894508743994,15.624941498000156,68.2158388319995,0.24070923542599854,922.8697166240055,3.9627047677510623,5.769220445639981,24.772421235985526,62.848549846683575,0.0,41.48004289881117,0.0,2337.0400289711292,6,1066.259468,4825.858897,1466.761037,2231.5533570000002,800.1307800000001,593.335844,10983.899383,2266.891817000002
,23.289591999999903,3.669894761889036,4.15349812828096,6.4291497178210175,0.7001869630389979,2.822289931182999,0.11048706301659933,0.37948702010999963,0.5871831619022457,54.79696095646429,0.9211280633879964,5.128284464427957,15.62055553949995,68.19634356700037,0.2393107415400008,921.1280633879963,3.95510605504811,5.797731750660022,24.894088958965217,62.952762498739155,0.0,41.54882324916786,0.0,2334.204587409983,7,1066.259468,4825.858897,1466.761037,2231.5533570000002,800.1307800000001,593.335844,10983.899383,2266.891817000002
,23.697926999999936,3.7283101593079806,4.28129494988202,6.611420403502041,0.7238378895179961,2.8494214784359664,0.11105907756100106,0.3877374418599977,0.5965296254892769,55.858393860972676,0.9321933765360055,5.191211115125965,15.871976060599993,69.30600192799928,0.23970885267799918,932.1933765360055,3.933649456072711,5.981905388840004,25.242315029664912,64.11239694894242,0.0,42.314181986302,0.0,2368.9196015644843,8,1066.259468,4825.858897,1466.761037,2231.5533570000002,800.1307800000001,593.335844,10983.899383,2266.891817000002
,24.184563999999884,3.7986389834400107,4.430938298929972,6.824983048540037,0.7515487885199997,2.883163390760025,0.11181635556439917,0.3975408261199996,0.6077822373504017,57.1164364448314,0.9456519234499908,5.266698064999979,16.17244004540018,70.63199754000014,0.2403964614349981,945.6519234499908,3.9101466681392116,6.197040185139972,25.6239483380391,65.36295883451677,0.0,43.139552830781035,0.0,2410.9671808401094,9,1078.983328,4883.446712,1484.264152,2258.1828720000003,809.67888,600.4162239999999,11114.972168,2293.943032000001
