DISCLAIMER,AnimalModuleReporter.report_herd_statistics_data.sold_heiferIII_oversupply_num (animals),AnimalModuleReporter.report_herd_statistics_data.bought_heifer_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_heiferII_num (animals),AnimalModuleReporter.report_herd_statistics_data.cow_herd_exit_num (animals),AnimalModuleReporter.report_herd_statistics_data.sold_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.GnRH_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num (injection),AnimalModuleReporter.report_herd_statistics_data.PGF_injection_num_h (injection),AnimalModuleReporter.report_herd_statistics_data.ai_num (AI),AnimalModuleReporter.report_herd_statistics_data.ai_num_h (AI),AnimalModuleReporter.report_herd_statistics_data.preg_check_num (preg check),AnimalModuleReporter.report_herd_statistics_data.preg_check_num_h (preg check),AnimalModuleReporter.report_herd_statistics_data.num_heiferII_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_in_ed_period (animals),AnimalModuleReporter.report_herd_statistics_data.sold_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.born_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.stillborn_calf_num (animals),AnimalModuleReporter.report_herd_statistics_data.daily_milk_production (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_percent (unitless),AnimalModuleReporter.report_herd_statistics_data.herd_milk_fat_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_kg (kg/day),AnimalModuleReporter.report_herd_statistics_data.herd_milk_protein_percent (percent),AnimalModuleReporter.report_herd_statistics_data.open_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.vwp_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.preg_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.milking_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.dry_cow_num (animals),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_milk (day),AnimalModuleReporter.report_herd_statistics_data.avg_days_in_preg (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.avg_parity_num (unitless),AnimalModuleReporter.report_herd_statistics_data.avg_calving_interval (day),AnimalModuleReporter.report_herd_statistics_data.avg_breeding_to_preg_time (day),AnimalModuleReporter.report_herd_statistics_data.avg_heifer_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_cow_culling_age (day),AnimalModuleReporter.report_herd_statistics_data.avg_mature_body_weight (kg),AnimalModuleReporter.report_herd_statistics_data.simulation_day (day),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_1 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_2 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_3 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_4 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_5 (animals),AnimalModuleReporter.report_herd_statistics_data.num_cow_for_parity_greater_than_5 (animals),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_1 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_2 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_3 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_4 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_5 (day),AnimalModuleReporter.report_herd_statistics_data.calving_to_preg_time_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_1 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_2 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_3 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_4 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_5 (day),AnimalModuleReporter.report_herd_statistics_data.avg_age_for_calving_greater_than_5 (day),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for death (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for low production (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for lameness (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for injury (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for mastitis (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for disease (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for udder (unitless),AnimalModuleReporter.report_herd_statistics_data.cull_reason_stats.culled for unknown (unitless)
"Under construction, use the results with caution.",0,0,0,0,0,0,0,0,0,2,0,2,1,35,0,0,0,0,14961.010373952919,3.9,583.4794045841638,478.75233196649344,3.2,199,205,249,389,59,122.82519280205655,133.26506024096386,630.9922169231662,2.1607142857142856,375.1986607142857,0.0,0,0,736.4133982374915,0,159,121,105,63,0,0,125.0,0,0,0,0,0,698.6352201257862,1055.719008264463,1420.4666666666667,1805.7619047619048,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,2,4,3,35,1,2,3,0,14993.158609485145,3.9,584.7331857699206,479.7810755035247,3.2,203,204,246,392,57,122.88520408163265,133.369918699187,631.2377634985727,2.162583518930958,375.33630289532294,0.2875816993464052,0,0,736.629515661179,1,160,120,105,64,0,0,125.0,0,0,0,0,0,698.5375,1055.5833333333333,1421.2571428571428,1805.328125,0,0,0,0,0,0,0,0,0,0
,0,23,0,0,0,0,5,0,0,0,1,3,2,33,1,0,0,0,15005.085824914602,3.9,585.1983471716695,480.1627463972673,3.2,203,202,246,391,58,123.45268542199489,134.369918699187,631.3767314007583,2.162583518930958,375.33630289532294,0.2875816993464052,0,0,737.250862982899,2,160,120,105,64,0,0,125.0,0,0,0,0,0,698.5375,1055.5833333333333,1421.2571428571428,1805.328125,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,0,0,0,2,0,0,33,1,18,26,0,15052.356229591061,3.9,587.0418929540514,481.675399346914,3.2,229,227,245,417,57,116.75539568345324,134.78367346938776,631.0204106929126,2.1033755274261603,376.27848101265823,0.2894736842105263,0,0,737.1459281211047,3,185,120,105,63,1,0,125.0,0,0,0,0,0,697.5243243243243,1055.5833333333333,1421.2571428571428,1805.6825396825398,2133.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,0,0,0,0,4,0,33,1,0,0,0,15476.62731765132,3.9,603.5884653884015,495.25207416484227,3.2,229,225,245,417,57,117.75539568345324,135.78367346938776,631.1191475374842,2.1033755274261603,376.27848101265823,0.2913907284768212,0,0,737.1459281211047,4,185,120,105,63,1,0,125.0,0,0,0,0,0,697.5243243243243,1055.5833333333333,1421.2571428571428,1805.6825396825398,2133.0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,1,0,0,0,2,4,2,33,1,2,3,0,15534.148317021209,3.9,605.8317843638272,497.09274614467876,3.2000000000000006,232,223,242,419,55,117.4964200477327,134.9917355371901,631.1831979476797,2.109704641350211,376.36286919831224,0.6862745098039216,0,0,737.1787425056292,5,185,120,102,66,1,0,125.0,0,0,0,0,0,697.5243243243243,1055.5833333333333,1420.5686274509803,1807.0,2133.0,0,0,0,0,0,0,0,0,0
,0,0,0,1,1,0,3,0,0,0,1,9,5,31,1,2,3,0,15670.50017082933,3.900000000000001,611.1495066623439,501.4560054665386,3.2000000000000006,234,221,241,421,54,117.93111638954869,135.40663900414938,630.9786790540709,2.1094736842105264,376.5515789473684,0.8246753246753247,0,685.0,737.2618253970581,6,186,120,102,65,2,0,125.0,0,0,0,0,0,697.7741935483871,1055.5833333333333,1420.5686274509803,1808.446153846154,2132.5,0,0,0,0,1,0,0,0,0
,0,0,0,1,0,0,6,0,0,0,3,4,5,30,1,2,4,0,15765.675037654346,3.9,614.8613264685195,504.50160120493905,3.2,237,222,240,424,53,118.09198113207547,135.82916666666668,630.6194168020525,2.10062893081761,376.7295597484277,1.4713375796178343,0,1822.0,737.2192034020532,7,189,120,102,63,3,0,125.0,0,0,0,0,0,697.6719576719577,1055.5833333333333,1420.5686274509803,1808.126984126984,2139.3333333333335,0,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,3,1,0,0,1,2,2,27,1,1,3,0,15852.139857218624,3.900000000000001,618.2334544315264,507.26847543099603,3.2,240,220,238,426,52,117.80985915492958,135.65126050420167,630.7379931913667,2.102510460251046,376.6882845188284,1.5886075949367089,0,0,737.1789825931112,8,189,120,103,63,3,0,125.0,0,0,0,0,0,697.7248677248677,1055.3583333333333,1420.8155339805826,1808.126984126984,2139.3333333333335,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,2,5,3,0,1,3,2,26,1,1,3,0,15956.179267033887,3.9,622.2909914143216,510.59773654508444,3.2,243,220,237,429,51,117.98601398601399,136.0590717299578,630.3877168140166,2.1,376.6625,1.7151898734177216,0,0,737.1580522149038,9,190,121,103,63,3,0,125.0,0,0,0,0,0,697.4631578947368,1055.8760330578511,1420.8155339805826,1808.126984126984,2139.3333333333335,0,0,0,0,0,0,0,0,0
